"","GEOID","white","hisp","no_income","poverty"
"12716","060591106035",468,NA,NA,NA
"12717","060591106041",304,NA,NA,NA
"12718","060591106042",507,NA,NA,NA
"12719","060591106043",982,NA,NA,NA
"12720","060591106044",364,NA,NA,NA
"12721","060591106051",193,NA,NA,NA
"12722","060591106052",665,NA,NA,NA
"12723","060591106053",324,NA,NA,NA
"12724","060591106054",365,NA,NA,NA
"12725","060591106055",160,NA,NA,NA
"12726","060591106061",1448,NA,NA,NA
"12727","060591106062",426,NA,NA,NA
"12728","060591106071",293,NA,NA,NA
"12729","060591106072",1147,NA,NA,NA
"12730","060591106073",643,NA,NA,NA
"12731","060599800001",20,NA,NA,NA
"12732","060599901000",0,NA,NA,NA
"12733","060610201041",282,NA,NA,NA
"12734","060610201042",290,NA,NA,NA
"12735","060610201043",241,NA,NA,NA
"12736","060610201051",361,NA,NA,NA
"12737","060610201052",620,NA,NA,NA
"12738","060610201061",602,NA,NA,NA
"12739","060610201062",665,NA,NA,NA
"12740","060610201071",1220,NA,NA,NA
"12741","060610201072",993,NA,NA,NA
"12742","060610201073",247,NA,NA,NA
"12743","060610202001",2376,NA,NA,NA
"12744","060610202002",3435,NA,NA,NA
"12745","060610202003",354,NA,NA,NA
"12746","060610202004",416,NA,NA,NA
"12747","060610203001",1535,NA,NA,NA
"12748","060610203002",1711,NA,NA,NA
"12749","060610203003",726,NA,NA,NA
"12750","060610204011",1494,NA,NA,NA
"12751","060610204012",419,NA,NA,NA
"12752","060610204021",1514,NA,NA,NA
"12753","060610204022",1930,NA,NA,NA
"12754","060610205011",718,NA,NA,NA
"12755","060610205012",706,NA,NA,NA
"12756","060610205013",1185,NA,NA,NA
"12757","060610205021",2120,NA,NA,NA
"12758","060610205022",538,NA,NA,NA
"12759","060610205023",1498,NA,NA,NA
"12760","060610206011",1152,NA,NA,NA
"12761","060610206012",2639,NA,NA,NA
"12762","060610206013",2823,NA,NA,NA
"12763","060610206021",1648,NA,NA,NA
"12764","060610206022",796,NA,NA,NA
"12765","060610206023",945,NA,NA,NA
"12766","060610206024",2425,NA,NA,NA
"12767","060610206025",1650,NA,NA,NA
"12768","060610206041",1002,NA,NA,NA
"12769","060610206042",2064,NA,NA,NA
"12770","060610206043",592,NA,NA,NA
"12771","060610206044",1990,NA,NA,NA
"12772","060610206051",1213,NA,NA,NA
"12773","060610206052",2276,NA,NA,NA
"12774","060610206053",1464,NA,NA,NA
"12775","060610206061",1602,NA,NA,NA
"12776","060610206062",795,NA,NA,NA
"12777","060610206063",1056,NA,NA,NA
"12778","060610207101",1351,NA,NA,NA
"12779","060610207102",1021,NA,NA,NA
"12780","060610207103",1769,NA,NA,NA
"12781","060610207111",1424,NA,NA,NA
"12782","060610207112",1242,NA,NA,NA
"12783","060610207113",740,NA,NA,NA
"12784","060610207121",1352,NA,NA,NA
"12785","060610207122",722,NA,NA,NA
"12786","060610207123",1022,NA,NA,NA
"12787","060610207131",1436,NA,NA,NA
"12788","060610207132",1275,NA,NA,NA
"12789","060610207141",1598,NA,NA,NA
"12790","060610207142",1838,NA,NA,NA
"12791","060610207151",1369,NA,NA,NA
"12792","060610207152",1327,NA,NA,NA
"12793","060610207171",993,NA,NA,NA
"12794","060610207172",2395,NA,NA,NA
"12795","060610208051",1360,NA,NA,NA
"12796","060610208052",672,NA,NA,NA
"12797","060610208053",848,NA,NA,NA
"12798","060610208061",1951,NA,NA,NA
"12799","060610208062",1041,NA,NA,NA
"12800","060610209011",797,NA,NA,NA
"12801","060610209012",1076,NA,NA,NA
"12802","060610209081",865,NA,NA,NA
"12803","060610209082",1218,NA,NA,NA
"12804","060610209083",1730,NA,NA,NA
"12805","060610209084",1053,NA,NA,NA
"12806","060610210031",1206,NA,NA,NA
"12807","060610210032",572,NA,NA,NA
"12808","060610210033",1079,NA,NA,NA
"12809","060610210034",1101,NA,NA,NA
"12810","060610210035",969,NA,NA,NA
"12811","060610210036",614,NA,NA,NA
"12812","060610210341",1722,NA,NA,NA
"12813","060610210342",896,NA,NA,NA
"12814","060610210343",546,NA,NA,NA
"12815","060610210351",1569,NA,NA,NA
"12816","060610210352",2738,NA,NA,NA
"12817","060610210353",1843,NA,NA,NA
"12818","060610210371",1626,NA,NA,NA
"12819","060610210381",736,NA,NA,NA
"12820","060610210382",1684,NA,NA,NA
"12821","060610210383",1417,NA,NA,NA
"12822","060610210384",2142,NA,NA,NA
"12823","060610210391",907,NA,NA,NA
"12824","060610210392",616,NA,NA,NA
"12825","060610210401",746,NA,NA,NA
"12826","060610210402",1203,NA,NA,NA
"12827","060610210403",857,NA,NA,NA
"12828","060610210431",1048,NA,NA,NA
"12829","060610210432",2113,NA,NA,NA
"12830","060610210441",1122,NA,NA,NA
"12831","060610210442",2063,NA,NA,NA
"12832","060610210443",1626,NA,NA,NA
"12833","060610210451",1704,NA,NA,NA
"12834","060610210452",868,NA,NA,NA
"12835","060610210461",736,NA,NA,NA
"12836","060610210462",2154,NA,NA,NA
"12837","060610210463",1341,NA,NA,NA
"12838","060610211031",873,NA,NA,NA
"12839","060610211032",510,NA,NA,NA
"12840","060610211033",938,NA,NA,NA
"12841","060610211034",793,NA,NA,NA
"12842","060610211061",770,NA,NA,NA
"12843","060610211062",1292,NA,NA,NA
"12844","060610211081",308,NA,NA,NA
"12845","060610211082",2131,NA,NA,NA
"12846","060610211091",2725,NA,NA,NA
"12847","060610211092",2091,NA,NA,NA
"12848","060610211221",1766,NA,NA,NA
"12849","060610211222",1066,NA,NA,NA
"12850","060610211231",2105,NA,NA,NA
"12851","060610211232",1273,NA,NA,NA
"12852","060610211233",3064,NA,NA,NA
"12853","060610211281",827,NA,NA,NA
"12854","060610211282",1422,NA,NA,NA
"12855","060610211291",1721,NA,NA,NA
"12856","060610211292",993,NA,NA,NA
"12857","060610211301",1912,NA,NA,NA
"12858","060610211311",1623,NA,NA,NA
"12859","060610211312",2751,NA,NA,NA
"12860","060610212031",2512,NA,NA,NA
"12861","060610212032",1708,NA,NA,NA
"12862","060610212033",2241,NA,NA,NA
"12863","060610212041",1603,NA,NA,NA
"12864","060610212042",769,NA,NA,NA
"12865","060610213041",1200,NA,NA,NA
"12866","060610213042",963,NA,NA,NA
"12867","060610213043",1749,NA,NA,NA
"12868","060610213044",1602,NA,NA,NA
"12869","060610213091",926,NA,NA,NA
"12870","060610213092",1615,NA,NA,NA
"12871","060610213093",3599,NA,NA,NA
"12872","060610213094",4551,NA,NA,NA
"12873","060610213221",971,NA,NA,NA
"12874","060610213222",12423,NA,NA,NA
"12875","060610214011",956,NA,NA,NA
"12876","060610214012",1073,NA,NA,NA
"12877","060610214031",510,NA,NA,NA
"12878","060610214032",1194,NA,NA,NA
"12879","060610214033",732,NA,NA,NA
"12880","060610214034",1089,NA,NA,NA
"12881","060610214035",1342,NA,NA,NA
"12882","060610215011",540,NA,NA,NA
"12883","060610215012",3490,NA,NA,NA
"12884","060610215013",1147,NA,NA,NA
"12885","060610215021",2325,NA,NA,NA
"12886","060610215022",873,NA,NA,NA
"12887","060610216031",3230,NA,NA,NA
"12888","060610216032",609,NA,NA,NA
"12889","060610216033",705,NA,NA,NA
"12890","060610216041",1353,NA,NA,NA
"12891","060610216042",2028,NA,NA,NA
"12892","060610218011",1408,NA,NA,NA
"12893","060610218012",1901,NA,NA,NA
"12894","060610218013",626,NA,NA,NA
"12895","060610218014",722,NA,NA,NA
"12896","060610218021",788,NA,NA,NA
"12897","060610218022",3119,NA,NA,NA
"12898","060610218023",1028,NA,NA,NA
"12899","060610218024",973,NA,NA,NA
"12900","060610219011",1201,NA,NA,NA
"12901","060610219012",1709,NA,NA,NA
"12902","060610219021",1719,NA,NA,NA
"12903","060610219022",2156,NA,NA,NA
"12904","060610219023",572,NA,NA,NA
"12905","060610220021",770,NA,NA,NA
"12906","060610220022",3151,NA,NA,NA
"12907","060610220023",2535,NA,NA,NA
"12908","060610220111",447,NA,NA,NA
"12909","060610220112",1089,NA,NA,NA
"12910","060610220131",586,NA,NA,NA
"12911","060610220132",890,NA,NA,NA
"12912","060610220133",1318,NA,NA,NA
"12913","060610220141",244,NA,NA,NA
"12914","060610220142",628,NA,NA,NA
"12915","060610220143",370,NA,NA,NA
"12916","060610221001",391,NA,NA,NA
"12917","060610221002",92,NA,NA,NA
"12918","060610222001",603,NA,NA,NA
"12919","060610222002",141,NA,NA,NA
"12920","060610223001",97,NA,NA,NA
"12921","060610223002",298,NA,NA,NA
"12922","060610224001",1707,NA,NA,NA
"12923","060610224002",1866,NA,NA,NA
"12924","060610225001",1723,NA,NA,NA
"12925","060610225002",1508,NA,NA,NA
"12926","060610226001",3576,NA,NA,NA
"12927","060610228001",3294,NA,NA,NA
"12928","060610229001",3758,NA,NA,NA
"12929","060610230001",2592,NA,NA,NA
"12930","060610231001",1727,NA,NA,NA
"12931","060610231002",1838,NA,NA,NA
"12932","060610231003",2194,NA,NA,NA
"12933","060610232001",4397,NA,NA,NA
"12934","060610233001",2217,NA,NA,NA
"12935","060610233002",2230,NA,NA,NA
"12936","060610234001",4064,NA,NA,NA
"12937","060610234002",890,NA,NA,NA
"12938","060610235001",4980,NA,NA,NA
"12939","060610236001",2145,NA,NA,NA
"12940","060610236002",1845,NA,NA,NA
"12941","060610237001",1643,NA,NA,NA
"12942","060610237002",1444,NA,NA,NA
"12943","060610238001",2731,NA,NA,NA
"12944","060610239001",2816,NA,NA,NA
"12945","060619900000",0,NA,NA,NA
"12946","060630001001",733,NA,NA,NA
"12947","060630001002",921,NA,NA,NA
"12948","060630001003",759,NA,NA,NA
"12949","060630001004",1238,NA,NA,NA
"12950","060630001005",428,NA,NA,NA
"12951","060630001006",736,NA,NA,NA
"12952","060630002011",805,NA,NA,NA
"12953","060630002012",529,NA,NA,NA
"12954","060630002021",679,NA,NA,NA
"12955","060630002022",423,NA,NA,NA
"12956","060630003001",616,NA,NA,NA
"12957","060630003002",920,NA,NA,NA
"12958","060630003003",1138,NA,NA,NA
"12959","060630003004",1341,NA,NA,NA
"12960","060630004001",795,NA,NA,NA
"12961","060630004002",481,NA,NA,NA
"12962","060630004003",621,NA,NA,NA
"12963","060630005011",644,NA,NA,NA
"12964","060630005012",1429,NA,NA,NA
"12965","060630005021",408,NA,NA,NA
"12966","060630005022",358,NA,NA,NA
"12967","060630005023",853,NA,NA,NA
"12968","060650301011",341,NA,NA,NA
"12969","060650301031",428,NA,NA,NA
"12970","060650301032",823,NA,NA,NA
"12971","060650301041",1102,NA,NA,NA
"12972","060650301042",287,NA,NA,NA
"12973","060650301043",2232,NA,NA,NA
"12974","060650302001",1174,NA,NA,NA
"12975","060650302002",447,NA,NA,NA
"12976","060650302003",511,NA,NA,NA
"12977","060650302004",714,NA,NA,NA
"12978","060650302005",452,NA,NA,NA
"12979","060650303001",648,NA,NA,NA
"12980","060650303002",406,NA,NA,NA
"12981","060650303003",467,NA,NA,NA
"12982","060650303004",382,NA,NA,NA
"12983","060650303005",308,NA,NA,NA
"12984","060650304001",446,NA,NA,NA
"12985","060650304002",456,NA,NA,NA
"12986","060650304003",176,NA,NA,NA
"12987","060650304004",703,NA,NA,NA
"12988","060650304005",918,NA,NA,NA
"12989","060650305011",486,NA,NA,NA
"12990","060650305012",834,NA,NA,NA
"12991","060650305013",427,NA,NA,NA
"12992","060650305014",362,NA,NA,NA
"12993","060650305021",723,NA,NA,NA
"12994","060650305022",249,NA,NA,NA
"12995","060650305031",258,NA,NA,NA
"12996","060650305032",902,NA,NA,NA
"12997","060650305033",436,NA,NA,NA
"12998","060650306011",1575,NA,NA,NA
"12999","060650306012",748,NA,NA,NA
"13000","060650306013",1811,NA,NA,NA
"13001","060650306021",1135,NA,NA,NA
"13002","060650306022",1008,NA,NA,NA
"13003","060650306023",434,NA,NA,NA
"13004","060650306031",1303,NA,NA,NA
"13005","060650306032",703,NA,NA,NA
"13006","060650306033",737,NA,NA,NA
"13007","060650307001",1057,NA,NA,NA
"13008","060650307002",1333,NA,NA,NA
"13009","060650307003",529,NA,NA,NA
"13010","060650307004",700,NA,NA,NA
"13011","060650307005",648,NA,NA,NA
"13012","060650308001",581,NA,NA,NA
"13013","060650308002",501,NA,NA,NA
"13014","060650308003",1136,NA,NA,NA
"13015","060650308004",2607,NA,NA,NA
"13016","060650308005",1085,NA,NA,NA
"13017","060650309001",592,NA,NA,NA
"13018","060650309002",1142,NA,NA,NA
"13019","060650310011",1251,NA,NA,NA
"13020","060650310012",1001,NA,NA,NA
"13021","060650310013",854,NA,NA,NA
"13022","060650310021",1119,NA,NA,NA
"13023","060650310022",757,NA,NA,NA
"13024","060650310023",504,NA,NA,NA
"13025","060650311001",1077,NA,NA,NA
"13026","060650311002",735,NA,NA,NA
"13027","060650311003",388,NA,NA,NA
"13028","060650311004",201,NA,NA,NA
"13029","060650311005",931,NA,NA,NA
"13030","060650312001",410,NA,NA,NA
"13031","060650312002",446,NA,NA,NA
"13032","060650312003",1285,NA,NA,NA
"13033","060650312004",2258,NA,NA,NA
"13034","060650312005",1483,NA,NA,NA
"13035","060650313001",843,NA,NA,NA
"13036","060650313002",584,NA,NA,NA
"13037","060650314011",328,NA,NA,NA
"13038","060650314012",436,NA,NA,NA
"13039","060650314013",1123,NA,NA,NA
"13040","060650314014",1901,NA,NA,NA
"13041","060650314015",809,NA,NA,NA
"13042","060650314021",1859,NA,NA,NA
"13043","060650314022",1087,NA,NA,NA
"13044","060650314023",1055,NA,NA,NA
"13045","060650314024",1289,NA,NA,NA
"13046","060650315011",530,NA,NA,NA
"13047","060650315012",1816,NA,NA,NA
"13048","060650315013",290,NA,NA,NA
"13049","060650315014",772,NA,NA,NA
"13050","060650315015",735,NA,NA,NA
"13051","060650315021",2082,NA,NA,NA
"13052","060650315022",821,NA,NA,NA
"13053","060650315023",918,NA,NA,NA
"13054","060650315024",595,NA,NA,NA
"13055","060650315025",738,NA,NA,NA
"13056","060650316011",910,NA,NA,NA
"13057","060650316012",522,NA,NA,NA
"13058","060650316013",999,NA,NA,NA
"13059","060650316021",73,NA,NA,NA
"13060","060650316022",1496,NA,NA,NA
"13061","060650316023",697,NA,NA,NA
"13062","060650316024",1060,NA,NA,NA
"13063","060650317011",424,NA,NA,NA
"13064","060650317012",663,NA,NA,NA
"13065","060650317021",687,NA,NA,NA
"13066","060650317022",774,NA,NA,NA
"13067","060650317031",948,NA,NA,NA
"13068","060650317032",1827,NA,NA,NA
"13069","060650317041",1214,NA,NA,NA
"13070","060650317042",1208,NA,NA,NA
"13071","060650317043",473,NA,NA,NA
"13072","060650317044",470,NA,NA,NA
"13073","060650401011",1388,NA,NA,NA
"13074","060650401012",278,NA,NA,NA
"13075","060650401013",487,NA,NA,NA
"13076","060650401021",1711,NA,NA,NA
"13077","060650401022",1210,NA,NA,NA
"13078","060650402011",1603,NA,NA,NA
"13079","060650402012",1230,NA,NA,NA
"13080","060650402021",692,NA,NA,NA
"13081","060650402022",1140,NA,NA,NA
"13082","060650402031",663,NA,NA,NA
"13083","060650402032",759,NA,NA,NA
"13084","060650402041",790,NA,NA,NA
"13085","060650402042",1112,NA,NA,NA
"13086","060650403011",1166,NA,NA,NA
"13087","060650403012",1111,NA,NA,NA
"13088","060650403013",650,NA,NA,NA
"13089","060650403014",1617,NA,NA,NA
"13090","060650403021",2142,NA,NA,NA
"13091","060650403022",935,NA,NA,NA
"13092","060650403023",873,NA,NA,NA
"13093","060650403031",2298,NA,NA,NA
"13094","060650404021",1184,NA,NA,NA
"13095","060650404022",908,NA,NA,NA
"13096","060650404031",950,NA,NA,NA
"13097","060650404032",815,NA,NA,NA
"13098","060650404033",1012,NA,NA,NA
"13099","060650404041",1523,NA,NA,NA
"13100","060650404051",1193,NA,NA,NA
"13101","060650404052",2950,NA,NA,NA
"13102","060650405011",1604,NA,NA,NA
"13103","060650405012",1009,NA,NA,NA
"13104","060650405013",1536,NA,NA,NA
"13105","060650405021",2140,NA,NA,NA
"13106","060650405022",1180,NA,NA,NA
"13107","060650405031",1188,NA,NA,NA
"13108","060650405032",214,NA,NA,NA
"13109","060650405033",657,NA,NA,NA
"13110","060650406031",1962,NA,NA,NA
"13111","060650406041",796,NA,NA,NA
"13112","060650406042",1704,NA,NA,NA
"13113","060650406043",1514,NA,NA,NA
"13114","060650406051",695,NA,NA,NA
"13115","060650406052",827,NA,NA,NA
"13116","060650406061",827,NA,NA,NA
"13117","060650406062",874,NA,NA,NA
"13118","060650406071",1990,NA,NA,NA
"13119","060650406072",3863,NA,NA,NA
"13120","060650406091",2092,NA,NA,NA
"13121","060650406092",3899,NA,NA,NA
"13122","060650406111",2784,NA,NA,NA
"13123","060650406112",1345,NA,NA,NA
"13124","060650406131",960,NA,NA,NA
"13125","060650406132",2118,NA,NA,NA
"13126","060650406133",2135,NA,NA,NA
"13127","060650406151",2785,NA,NA,NA
"13128","060650406152",909,NA,NA,NA
"13129","060650406153",1812,NA,NA,NA
"13130","060650406161",1411,NA,NA,NA
"13131","060650406162",1442,NA,NA,NA
"13132","060650407011",690,NA,NA,NA
"13133","060650407012",734,NA,NA,NA
"13134","060650407013",556,NA,NA,NA
"13135","060650407021",1000,NA,NA,NA
"13136","060650407022",1045,NA,NA,NA
"13137","060650407031",927,NA,NA,NA
"13138","060650407032",1300,NA,NA,NA
"13139","060650408061",2288,NA,NA,NA
"13140","060650408071",942,NA,NA,NA
"13141","060650408072",1239,NA,NA,NA
"13142","060650408081",767,NA,NA,NA
"13143","060650408082",1478,NA,NA,NA
"13144","060650408083",1975,NA,NA,NA
"13145","060650408091",1062,NA,NA,NA
"13146","060650408092",1427,NA,NA,NA
"13147","060650408121",3775,NA,NA,NA
"13148","060650408131",2743,NA,NA,NA
"13149","060650408132",2332,NA,NA,NA
"13150","060650408141",1874,NA,NA,NA
"13151","060650408142",842,NA,NA,NA
"13152","060650408151",1073,NA,NA,NA
"13153","060650408152",791,NA,NA,NA
"13154","060650408161",1462,NA,NA,NA
"13155","060650408211",1686,NA,NA,NA
"13156","060650408212",1329,NA,NA,NA
"13157","060650409011",1658,NA,NA,NA
"13158","060650409012",1532,NA,NA,NA
"13159","060650409013",1656,NA,NA,NA
"13160","060650409021",1080,NA,NA,NA
"13161","060650409022",1457,NA,NA,NA
"13162","060650409023",1305,NA,NA,NA
"13163","060650409031",939,NA,NA,NA
"13164","060650409032",1210,NA,NA,NA
"13165","060650409041",993,NA,NA,NA
"13166","060650409042",2197,NA,NA,NA
"13167","060650410011",1497,NA,NA,NA
"13168","060650410021",1017,NA,NA,NA
"13169","060650410022",1195,NA,NA,NA
"13170","060650410031",1483,NA,NA,NA
"13171","060650410041",1110,NA,NA,NA
"13172","060650410042",940,NA,NA,NA
"13173","060650410043",290,NA,NA,NA
"13174","060650411011",504,NA,NA,NA
"13175","060650411012",1344,NA,NA,NA
"13176","060650411013",1638,NA,NA,NA
"13177","060650411021",1312,NA,NA,NA
"13178","060650411022",1354,NA,NA,NA
"13179","060650412011",1607,NA,NA,NA
"13180","060650412012",1037,NA,NA,NA
"13181","060650412021",876,NA,NA,NA
"13182","060650412022",1361,NA,NA,NA
"13183","060650412023",740,NA,NA,NA
"13184","060650412031",980,NA,NA,NA
"13185","060650412032",962,NA,NA,NA
"13186","060650413011",1432,NA,NA,NA
"13187","060650413012",833,NA,NA,NA
"13188","060650413021",1712,NA,NA,NA
"13189","060650413022",1327,NA,NA,NA
"13190","060650414031",1363,NA,NA,NA
"13191","060650414032",948,NA,NA,NA
"13192","060650414041",1275,NA,NA,NA
"13193","060650414042",765,NA,NA,NA
"13194","060650414051",1591,NA,NA,NA
"13195","060650414052",947,NA,NA,NA
"13196","060650414061",1882,NA,NA,NA
"13197","060650414062",1489,NA,NA,NA
"13198","060650414071",1486,NA,NA,NA
"13199","060650414072",1056,NA,NA,NA
"13200","060650414073",811,NA,NA,NA
"13201","060650414081",928,NA,NA,NA
"13202","060650414082",1462,NA,NA,NA
"13203","060650414091",5354,NA,NA,NA
"13204","060650414092",2910,NA,NA,NA
"13205","060650414093",2163,NA,NA,NA
"13206","060650414094",151,NA,NA,NA
"13207","060650414101",1028,NA,NA,NA
"13208","060650414102",655,NA,NA,NA
"13209","060650414111",824,NA,NA,NA
"13210","060650414112",1106,NA,NA,NA
"13211","060650414121",1479,NA,NA,NA
"13212","060650414122",1883,NA,NA,NA
"13213","060650415001",473,NA,NA,NA
"13214","060650415002",1607,NA,NA,NA
"13215","060650416001",909,NA,NA,NA
"13216","060650416002",1607,NA,NA,NA
"13217","060650416003",159,NA,NA,NA
"13218","060650416004",782,NA,NA,NA
"13219","060650417021",739,NA,NA,NA
"13220","060650417022",1607,NA,NA,NA
"13221","060650417023",1742,NA,NA,NA
"13222","060650417031",974,NA,NA,NA
"13223","060650417032",1398,NA,NA,NA
"13224","060650417033",1255,NA,NA,NA
"13225","060650417041",1016,NA,NA,NA
"13226","060650417042",892,NA,NA,NA
"13227","060650418031",2680,NA,NA,NA
"13228","060650418032",1597,NA,NA,NA
"13229","060650418041",1306,NA,NA,NA
"13230","060650418042",2253,NA,NA,NA
"13231","060650418051",1223,NA,NA,NA
"13232","060650418052",1319,NA,NA,NA
"13233","060650418053",1063,NA,NA,NA
"13234","060650418061",1535,NA,NA,NA
"13235","060650418062",1655,NA,NA,NA
"13236","060650418071",1047,NA,NA,NA
"13237","060650418072",672,NA,NA,NA
"13238","060650418081",1782,NA,NA,NA
"13239","060650418082",1796,NA,NA,NA
"13240","060650418083",783,NA,NA,NA
"13241","060650418091",529,NA,NA,NA
"13242","060650418092",1032,NA,NA,NA
"13243","060650418093",2604,NA,NA,NA
"13244","060650418101",1424,NA,NA,NA
"13245","060650418102",1412,NA,NA,NA
"13246","060650418103",1338,NA,NA,NA
"13247","060650418121",1126,NA,NA,NA
"13248","060650418122",1168,NA,NA,NA
"13249","060650418131",1225,NA,NA,NA
"13250","060650418132",1779,NA,NA,NA
"13251","060650418133",1485,NA,NA,NA
"13252","060650419041",980,NA,NA,NA
"13253","060650419042",1183,NA,NA,NA
"13254","060650419043",1328,NA,NA,NA
"13255","060650419051",1779,NA,NA,NA
"13256","060650419061",1152,NA,NA,NA
"13257","060650419062",1048,NA,NA,NA
"13258","060650419063",945,NA,NA,NA
"13259","060650419064",1100,NA,NA,NA
"13260","060650419091",1074,NA,NA,NA
"13261","060650419092",671,NA,NA,NA
"13262","060650419093",769,NA,NA,NA
"13263","060650419094",1348,NA,NA,NA
"13264","060650419101",2648,NA,NA,NA
"13265","060650419102",2439,NA,NA,NA
